loss,"[0.6942574381828308, 0.6879526376724243, 0.6836289763450623, 0.6802223920822144, 0.6774911880493164, 0.6749741435050964, 0.6727073192596436, 0.670500636100769, 0.6682131290435791, 0.6661859750747681, 0.6641335487365723, 0.6621798872947693, 0.6600708961486816, 0.6578641533851624, 0.6556025147438049, 0.6533643007278442, 0.6509453058242798, 0.6486107110977173, 0.6464964151382446, 0.6442545056343079, 0.6418507099151611, 0.6395267248153687, 0.6373477578163147, 0.635204553604126, 0.6328868865966797, 0.6305485367774963, 0.6282737851142883, 0.6258235573768616, 0.623332679271698, 0.6208503842353821, 0.6184064149856567, 0.6160423755645752, 0.6134902238845825, 0.6111243963241577, 0.6086961030960083, 0.6062869429588318, 0.6039104461669922, 0.6014368534088135, 0.5991886854171753, 0.5970725417137146, 0.5951662659645081, 0.5931528806686401, 0.5912367701530457, 0.5892921686172485, 0.5877413153648376, 0.5858297944068909, 0.5840785503387451, 0.5824643969535828, 0.581038236618042, 0.5794955492019653, 0.5778452754020691, 0.5766215324401855, 0.5751610398292542, 0.5738167762756348, 0.5726783275604248, 0.5712448358535767, 0.5700518488883972, 0.5688044428825378, 0.5674354434013367, 0.5662704706192017, 0.5651863217353821, 0.5638241171836853, 0.5626841187477112, 0.5615638494491577, 0.5605252385139465, 0.5592267513275146, 0.5581321716308594, 0.5572749972343445, 0.5563564300537109, 0.5553052425384521, 0.5544100999832153, 0.5534549951553345, 0.5525057315826416, 0.5514212250709534, 0.5506178140640259, 0.5498008728027344, 0.5489277243614197, 0.5480067729949951, 0.5471811890602112, 0.5461717247962952]"
accuracy,"[0.5431034564971924, 0.5632184147834778, 0.5804597735404968, 0.6005747318267822, 0.6149425506591797, 0.6091954112052917, 0.5977011322975159, 0.5977011322975159, 0.6120689511299133, 0.6149425506591797, 0.6235632300376892, 0.6408045887947083, 0.6494252681732178, 0.6522988677024841, 0.6522988677024841, 0.6580459475517273, 0.6637930870056152, 0.6580459475517273, 0.6695402264595032, 0.6781609058380127, 0.6695402264595032, 0.6637930870056152, 0.6752873659133911, 0.6752873659133911, 0.681034505367279, 0.681034505367279, 0.6839080452919006, 0.6896551847457886, 0.6839080452919006, 0.6896551847457886, 0.6896551847457886, 0.6867815852165222, 0.6954023241996765, 0.6867815852165222, 0.6925287246704102, 0.6954023241996765, 0.7011494040489197, 0.704023003578186, 0.704023003578186, 0.7011494040489197, 0.704023003578186, 0.709770143032074, 0.704023003578186, 0.7068965435028076, 0.7126436829566956, 0.709770143032074, 0.7068965435028076, 0.709770143032074, 0.7183908224105835, 0.7155172228813171, 0.7155172228813171, 0.7212643623352051, 0.7155172228813171, 0.7183908224105835, 0.7212643623352051, 0.7241379022598267, 0.7212643623352051, 0.7183908224105835, 0.7212643623352051, 0.7183908224105835, 0.7155172228813171, 0.709770143032074, 0.709770143032074, 0.7183908224105835, 0.7183908224105835, 0.7155172228813171, 0.7155172228813171, 0.7155172228813171, 0.7126436829566956, 0.7126436829566956, 0.7126436829566956, 0.7126436829566956, 0.709770143032074, 0.7126436829566956, 0.7126436829566956, 0.7183908224105835, 0.7183908224105835, 0.7155172228813171, 0.7212643623352051, 0.7212643623352051]"
val_loss,"[0.6628943085670471, 0.6610910892486572, 0.6599022746086121, 0.6588905453681946, 0.6578502058982849, 0.6569310426712036, 0.6555964350700378, 0.6546016931533813, 0.6531253457069397, 0.6519084572792053, 0.6505313515663147, 0.6489487886428833, 0.646815299987793, 0.6446564197540283, 0.6424898505210876, 0.6407139301300049, 0.6387189030647278, 0.6362473964691162, 0.6344384551048279, 0.6322183012962341, 0.6300340294837952, 0.6277772188186646, 0.6254889965057373, 0.6231065392494202, 0.6206057667732239, 0.6182148456573486, 0.6158643364906311, 0.6135831475257874, 0.611382007598877, 0.6093727350234985, 0.6072734594345093, 0.604779839515686, 0.6030819416046143, 0.6009094715118408, 0.5998488068580627, 0.5978895425796509, 0.5960469841957092, 0.5945351719856262, 0.5925408601760864, 0.5912654995918274, 0.5894666314125061, 0.588686466217041, 0.5879029035568237, 0.5862866044044495, 0.5855427980422974, 0.5852004289627075, 0.5840509533882141, 0.5838866233825684, 0.5832440257072449, 0.5825290083885193, 0.5825775861740112, 0.5820361375808716, 0.5817340612411499, 0.5805146098136902, 0.5800791382789612, 0.5800861716270447, 0.579184889793396, 0.5787553191184998, 0.5784947872161865, 0.5778582692146301, 0.577601432800293, 0.5777166485786438, 0.5769558548927307, 0.5773620009422302, 0.5767236948013306, 0.5768758654594421, 0.5769956111907959, 0.5767291784286499, 0.5767077803611755, 0.5764970183372498, 0.576593279838562, 0.5772253274917603, 0.5768827795982361, 0.5765171647071838, 0.5769602656364441, 0.5768659710884094, 0.5772358179092407, 0.5776590704917908, 0.5778737664222717, 0.578326940536499]"
val_accuracy,"[0.54666668176651, 0.5600000023841858, 0.5866666436195374, 0.6000000238418579, 0.6133333444595337, 0.6133333444595337, 0.6133333444595337, 0.6666666865348816, 0.6666666865348816, 0.653333306312561, 0.6666666865348816, 0.6800000071525574, 0.653333306312561, 0.653333306312561, 0.653333306312561, 0.6666666865348816, 0.6666666865348816, 0.6933333277702332, 0.7066666483879089, 0.7066666483879089, 0.7200000286102295, 0.7200000286102295, 0.7200000286102295, 0.7333333492279053, 0.7333333492279053, 0.7333333492279053, 0.7333333492279053, 0.746666669845581, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.7599999904632568, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.746666669845581, 0.7333333492279053, 0.746666669845581, 0.7333333492279053, 0.7333333492279053, 0.7333333492279053, 0.7333333492279053, 0.7066666483879089, 0.7200000286102295, 0.7066666483879089, 0.7066666483879089, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6800000071525574, 0.6800000071525574, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.6933333277702332, 0.7066666483879089]"
